,Area,Classification
5173,ES_31003,0
5174,ES_31004,0
5175,ES_31005,0
5176,ES_31006,0
5177,ES_31007,0
5178,ES_31008,0
5179,ES_31009,0
5180,ES_31010,0
5181,ES_31011,2
5182,ES_31012,0
5183,ES_31013,0
5184,ES_31014,0
5185,ES_31015,0
5186,ES_31016,0
5187,ES_31017,0
5188,ES_31018,0
5189,ES_31019,0
5190,ES_31020,0
5191,ES_31021,0
5192,ES_31022,0
5193,ES_31023,2
5194,ES_31024,0
5195,ES_31025,0
5196,ES_31026,0
5197,ES_31027,0
5198,ES_31028,0
5199,ES_31029,0
5200,ES_31030,0
5201,ES_31031,0
5202,ES_31032,2
5203,ES_31033,0
5204,ES_31034,0
5205,ES_31035,0
5206,ES_31036,0
5207,ES_31037,0
5208,ES_31038,0
5209,ES_31039,0
5210,ES_31040,0
5211,ES_31041,0
5212,ES_31042,0
5213,ES_31043,0
5214,ES_31044,0
5215,ES_31045,0
5216,ES_31046,0
5217,ES_31047,0
5218,ES_31048,0
5219,ES_31049,2
5220,ES_31051,0
5221,ES_31052,0
5222,ES_31053,0
5223,ES_31054,0
5224,ES_31055,0
5225,ES_31056,0
5226,ES_31057,0
5227,ES_31058,0
5228,ES_31059,0
5229,ES_31060,2
5230,ES_31061,0
5231,ES_31062,0
5232,ES_31063,0
5233,ES_31064,0
5234,ES_31065,0
5235,ES_31066,0
5236,ES_31067,0
5237,ES_31068,0
5238,ES_31069,0
5239,ES_31070,0
5240,ES_31071,0
5241,ES_31072,0
5242,ES_31073,0
5243,ES_31074,0
5244,ES_31075,0
5245,ES_31076,2
5246,ES_31077,2
5247,ES_31078,0
5248,ES_31079,0
5249,ES_31080,0
5250,ES_31081,0
5251,ES_31082,0
5252,ES_31083,0
5253,ES_31084,0
5254,ES_31085,0
5255,ES_31086,2
5256,ES_31087,0
5257,ES_31088,2
5258,ES_31089,0
5259,ES_31090,0
5260,ES_31091,0
5261,ES_31092,2
5262,ES_31093,0
5263,ES_31094,0
5264,ES_31095,0
5265,ES_31096,0
5266,ES_31097,2
5267,ES_31098,2
5268,ES_31099,0
5269,ES_31100,0
5270,ES_31101,2
5271,ES_31102,0
5272,ES_31103,0
5273,ES_31104,0
5274,ES_31105,0
5275,ES_31106,0
5276,ES_31107,0
5277,ES_31108,0
5278,ES_31109,2
5279,ES_31110,0
5280,ES_31111,0
5281,ES_31112,0
5282,ES_31113,0
5283,ES_31114,0
5284,ES_31115,0
5285,ES_31116,0
5286,ES_31117,2
5287,ES_31118,0
5288,ES_31119,0
5289,ES_31120,0
5290,ES_31121,0
5291,ES_31122,0
5292,ES_31123,0
5293,ES_31124,0
5294,ES_31125,0
5295,ES_31126,0
5296,ES_31127,0
5297,ES_31128,0
5298,ES_31129,0
5299,ES_31130,0
5300,ES_31131,0
5301,ES_31132,0
5302,ES_31133,0
5303,ES_31134,0
5304,ES_31135,0
5305,ES_31136,0
5306,ES_31137,0
5307,ES_31138,0
5308,ES_31139,0
5309,ES_31140,0
5310,ES_31141,0
5311,ES_31142,0
5312,ES_31143,0
5313,ES_31144,2
5314,ES_31145,0
5315,ES_31146,0
5316,ES_31147,0
5317,ES_31148,0
5318,ES_31149,2
5319,ES_31150,0
5320,ES_31151,0
5321,ES_31152,0
5322,ES_31153,2
5323,ES_31154,0
5324,ES_31155,0
5325,ES_31156,0
5326,ES_31157,0
5327,ES_31158,0
5328,ES_31159,0
5329,ES_31160,0
5330,ES_31161,0
5331,ES_31162,0
5332,ES_31163,0
5333,ES_31164,0
5334,ES_31165,0
5335,ES_31166,0
5336,ES_31167,0
5337,ES_31168,0
5338,ES_31169,0
5339,ES_31170,0
5340,ES_31171,0
5341,ES_31172,0
5342,ES_31173,0
5343,ES_31174,0
5344,ES_31175,0
5345,ES_31176,0
5346,ES_31177,0
5347,ES_31178,0
5348,ES_31179,0
5349,ES_31180,0
5350,ES_31181,0
5351,ES_31182,0
5352,ES_31183,0
5353,ES_31184,0
5354,ES_31185,0
5355,ES_31186,0
5356,ES_31187,0
5357,ES_31188,0
5358,ES_31189,0
5359,ES_31190,0
5360,ES_31191,0
5361,ES_31192,0
5362,ES_31193,2
5363,ES_31194,0
5364,ES_31195,0
5365,ES_31196,0
5366,ES_31197,0
5367,ES_31198,0
5368,ES_31199,0
5369,ES_31200,0
5370,ES_31201,3
5371,ES_31202,2
5372,ES_31203,0
5373,ES_31204,0
5374,ES_31205,0
5375,ES_31206,0
5376,ES_31207,0
5377,ES_31208,0
5378,ES_31209,0
5379,ES_31210,0
5380,ES_31211,0
5381,ES_31212,0
5382,ES_31213,0
5383,ES_31214,0
5384,ES_31215,0
5385,ES_31216,2
5386,ES_31217,0
5387,ES_31219,0
5388,ES_31220,0
5389,ES_31221,0
5390,ES_31222,0
5391,ES_31223,0
5392,ES_31224,0
5393,ES_31225,0
5394,ES_31226,0
5395,ES_31227,2
5396,ES_31228,0
5397,ES_31229,0
5398,ES_31230,0
5399,ES_31231,0
5400,ES_31232,1
5401,ES_31233,0
5402,ES_31234,0
5403,ES_31235,0
5404,ES_31236,2
5405,ES_31237,0
5406,ES_31238,0
5407,ES_31239,0
5408,ES_31240,0
5409,ES_31241,0
5410,ES_31242,0
5411,ES_31243,0
5412,ES_31244,0
5413,ES_31245,0
5414,ES_31246,0
5415,ES_31247,0
5416,ES_31248,0
5417,ES_31249,2
5418,ES_31250,2
5419,ES_31251,2
5420,ES_31252,0
5421,ES_31253,0
5422,ES_31254,0
5423,ES_31255,0
5424,ES_31256,0
5425,ES_31257,0
5426,ES_31258,2
5427,ES_31259,0
5428,ES_31260,2
5429,ES_31261,0
5430,ES_31262,0
5431,ES_31263,0
5432,ES_31264,0
5433,ES_31265,0
5434,ES_31901,0
5435,ES_31902,2
5436,ES_31903,0
5437,ES_31904,0
5438,ES_31905,0
5439,ES_31906,0
5440,ES_31907,2
5441,ES_31908,0
5442,ES_32001,1
5443,ES_32002,0
5444,ES_32003,0
5445,ES_32004,0
5446,ES_32005,0
5447,ES_32006,2
5448,ES_32007,0
5449,ES_32008,2
5450,ES_32009,2
5451,ES_32010,0
5452,ES_32011,0
5453,ES_32012,0
5454,ES_32013,2
5455,ES_32014,0
5456,ES_32015,2
5457,ES_32016,0
5458,ES_32017,0
5459,ES_32018,2
5460,ES_32019,2
5461,ES_32020,2
5462,ES_32021,1
5463,ES_32022,0
5464,ES_32023,2
5465,ES_32024,2
5466,ES_32025,0
5467,ES_32026,0
5468,ES_32027,0
5469,ES_32028,2
5470,ES_32029,0
5471,ES_32030,0
5472,ES_32031,0
5473,ES_32032,2
5474,ES_32033,0
5475,ES_32034,2
5476,ES_32035,2
5477,ES_32036,0
5478,ES_32037,0
5479,ES_32038,0
5480,ES_32039,2
5481,ES_32040,0
5482,ES_32041,0
5483,ES_32042,2
5484,ES_32043,2
5485,ES_32044,0
5486,ES_32045,2
5487,ES_32046,0
5488,ES_32047,2
5489,ES_32048,2
5490,ES_32049,2
5491,ES_32050,2
5492,ES_32051,2
5493,ES_32052,2
5494,ES_32053,0
5495,ES_32054,3
5496,ES_32055,0
5497,ES_32056,0
5498,ES_32057,0
5499,ES_32058,2
5500,ES_32059,2
5501,ES_32060,0
5502,ES_32061,0
5503,ES_32062,0
5504,ES_32063,2
5505,ES_32064,0
5506,ES_32065,0
5507,ES_32066,0
5508,ES_32067,0
5509,ES_32068,0
5510,ES_32069,0
5511,ES_32070,0
5512,ES_32071,2
5513,ES_32072,0
5514,ES_32073,2
5515,ES_32074,0
5516,ES_32075,2
5517,ES_32076,2
5518,ES_32077,0
5519,ES_32078,0
5520,ES_32079,0
5521,ES_32080,0
5522,ES_32081,2
5523,ES_32082,0
5524,ES_32083,2
5525,ES_32084,0
5526,ES_32085,2
5527,ES_32086,2
5528,ES_32087,0
5529,ES_32088,0
5530,ES_32089,0
5531,ES_32090,0
5532,ES_32091,2
5533,ES_32092,0
5534,ES_33001,2
5535,ES_33002,2
5536,ES_33003,0
5537,ES_33004,1
5538,ES_33005,0
5539,ES_33006,0
5540,ES_33007,0
5541,ES_33008,2
5542,ES_33009,0
5543,ES_33010,0
5544,ES_33012,2
5545,ES_33013,0
5546,ES_33014,2
5547,ES_33015,2
5548,ES_33016,2
5549,ES_33017,2
5550,ES_33018,2
5551,ES_33019,2
5552,ES_33020,2
5553,ES_33021,2
5554,ES_33022,0
5555,ES_33023,2
5556,ES_33025,2
5557,ES_33026,2
5558,ES_33027,0
5559,ES_33028,2
5560,ES_33029,0
5561,ES_33030,0
5562,ES_33031,1
5563,ES_33032,2
5564,ES_33033,1
5565,ES_33034,1
5566,ES_33035,1
5567,ES_33036,1
5568,ES_33037,1
5569,ES_33038,0
5570,ES_33039,0
5571,ES_33040,2
5572,ES_33041,2
5573,ES_33042,2
5574,ES_33043,0
5575,ES_33045,2
5576,ES_33046,0
5577,ES_33047,0
5578,ES_33048,0
5579,ES_33049,2
5580,ES_33050,0
5581,ES_33051,2
5582,ES_33052,0
5583,ES_33053,2
5584,ES_33054,0
5585,ES_33055,0
5586,ES_33056,2
5587,ES_33057,0
5588,ES_33058,0
5589,ES_33059,2
5590,ES_33060,2
5591,ES_33061,0
5592,ES_33062,0
5593,ES_33063,0
5594,ES_33064,0
5595,ES_33065,0
5596,ES_33067,0
5597,ES_33068,2
5598,ES_33069,0
5599,ES_33070,2
5600,ES_33071,2
5601,ES_33072,2
5602,ES_33073,1
5603,ES_33074,2
5604,ES_33075,0
5605,ES_33076,1
5606,ES_33077,0
5607,ES_33078,0
5608,ES_34001,0
5609,ES_34003,0
5610,ES_34004,2
5611,ES_34005,0
5612,ES_34006,0
5613,ES_34009,0
5614,ES_34010,0
5615,ES_34011,0
5616,ES_34012,0
5617,ES_34015,0
5618,ES_34017,0
5619,ES_34018,0
5620,ES_34019,0
5621,ES_34020,0
5622,ES_34022,0
5623,ES_34023,0
5624,ES_34024,0
5625,ES_34025,0
5626,ES_34027,0
5627,ES_34028,0
5628,ES_34029,0
5629,ES_34031,0
5630,ES_34032,0
5631,ES_34033,0
5632,ES_34034,0
5633,ES_34035,0
5634,ES_34036,0
5635,ES_34037,0
5636,ES_34038,0
5637,ES_34039,0
5638,ES_34041,0
5639,ES_34042,0
5640,ES_34045,0
5641,ES_34046,0
5642,ES_34047,0
5643,ES_34048,0
5644,ES_34049,0
5645,ES_34050,0
5646,ES_34051,0
5647,ES_34052,0
5648,ES_34053,0
5649,ES_34055,0
5650,ES_34056,2
5651,ES_34057,0
5652,ES_34058,0
5653,ES_34059,0
5654,ES_34060,0
5655,ES_34061,0
5656,ES_34062,0
5657,ES_34063,0
5658,ES_34066,0
5659,ES_34067,0
5660,ES_34068,0
5661,ES_34069,2
5662,ES_34070,0
5663,ES_34071,0
5664,ES_34072,0
5665,ES_34073,0
5666,ES_34074,0
5667,ES_34076,0
5668,ES_34077,0
5669,ES_34079,0
5670,ES_34080,2
5671,ES_34081,0
5672,ES_34082,0
5673,ES_34083,2
5674,ES_34084,0
5675,ES_34086,0
5676,ES_34087,0
5677,ES_34088,0
5678,ES_34089,0
5679,ES_34091,0
5680,ES_34092,0
5681,ES_34093,0
5682,ES_34094,0
5683,ES_34096,0
5684,ES_34098,0
5685,ES_34099,0
5686,ES_34100,0
5687,ES_34101,0
5688,ES_34102,0
5689,ES_34103,0
5690,ES_34104,0
5691,ES_34106,0
5692,ES_34107,0
5693,ES_34108,0
5694,ES_34109,0
5695,ES_34110,0
5696,ES_34112,0
5697,ES_34113,0
5698,ES_34114,2
5699,ES_34116,0
5700,ES_34120,1
5701,ES_34121,0
5702,ES_34122,0
5703,ES_34123,0
5704,ES_34124,0
5705,ES_34125,0
5706,ES_34126,0
5707,ES_34127,0
5708,ES_34129,0
5709,ES_34130,0
5710,ES_34131,0
5711,ES_34132,0
5712,ES_34133,0
5713,ES_34134,0
5714,ES_34135,0
5715,ES_34136,0
5716,ES_34137,0
5717,ES_34139,0
5718,ES_34140,0
5719,ES_34141,0
5720,ES_34143,0
5721,ES_34146,0
5722,ES_34147,0
5723,ES_34149,0
5724,ES_34151,0
5725,ES_34152,0
5726,ES_34154,0
5727,ES_34155,0
5728,ES_34156,0
5729,ES_34157,0
5730,ES_34158,0
5731,ES_34159,0
5732,ES_34160,0
5733,ES_34161,0
5734,ES_34163,0
5735,ES_34165,0
5736,ES_34167,0
5737,ES_34168,0
5738,ES_34169,0
5739,ES_34170,0
5740,ES_34171,2
5741,ES_34174,0
5742,ES_34175,0
5743,ES_34176,0
5744,ES_34177,0
5745,ES_34178,0
5746,ES_34179,0
5747,ES_34180,0
5748,ES_34181,0
5749,ES_34182,0
5750,ES_34184,0
5751,ES_34185,0
5752,ES_34186,0
5753,ES_34189,0
5754,ES_34190,0
5755,ES_34192,0
5756,ES_34196,0
5757,ES_34199,0
5758,ES_34201,0
5759,ES_34202,0
5760,ES_34204,0
5761,ES_34205,0
5762,ES_34206,0
5763,ES_34208,0
5764,ES_34210,0
5765,ES_34211,0
5766,ES_34213,0
5767,ES_34214,0
5768,ES_34215,0
5769,ES_34216,0
5770,ES_34217,0
5771,ES_34218,0
5772,ES_34220,0
5773,ES_34221,0
5774,ES_34222,0
5775,ES_34223,0
5776,ES_34224,0
5777,ES_34225,2
5778,ES_34227,0
5779,ES_34228,0
5780,ES_34229,0
5781,ES_34230,0
5782,ES_34231,0
5783,ES_34232,0
5784,ES_34233,0
5785,ES_34234,0
5786,ES_34236,0
5787,ES_34237,0
5788,ES_34238,0
5789,ES_34240,0
5790,ES_34241,0
5791,ES_34242,0
5792,ES_34243,0
5793,ES_34245,0
5794,ES_34246,0
5795,ES_34901,0
5796,ES_34902,0
5797,ES_34903,0
5798,ES_34904,0
5799,ES_35001,2
5800,ES_35002,1
5801,ES_35003,2
5802,ES_35004,1
5803,ES_35005,0
5804,ES_35006,1
5805,ES_35007,0
5806,ES_35008,2
5807,ES_35009,1
5808,ES_35010,2
5809,ES_35011,1
5810,ES_35012,1
5811,ES_35013,2
5812,ES_35014,1
5813,ES_35015,1
5814,ES_35017,1
5815,ES_35018,2
5816,ES_35020,2
5817,ES_35021,2
5818,ES_35022,1
5819,ES_35023,2
5820,ES_35024,3
5821,ES_35025,2
5822,ES_35026,3
5823,ES_35027,2
5824,ES_35028,1
5825,ES_35029,2
5826,ES_35030,1
5827,ES_35031,2
5828,ES_35032,0
5829,ES_35033,2
5830,ES_35034,3
5831,ES_36001,1
5832,ES_36002,2
5833,ES_36003,2
5834,ES_36004,2
5835,ES_36005,2
5836,ES_36006,2
5837,ES_36007,0
5838,ES_36008,1
5839,ES_36009,1
5840,ES_36010,2
5841,ES_36013,1
5842,ES_36014,2
5843,ES_36015,2
5844,ES_36016,0
5845,ES_36017,3
5846,ES_36018,2
5847,ES_36019,2
5848,ES_36020,2
5849,ES_36021,2
5850,ES_36022,2
5851,ES_36023,2
5852,ES_36024,1
5853,ES_36025,2
5854,ES_36026,2
5855,ES_36027,2
5856,ES_36028,2
5857,ES_36029,2
5858,ES_36030,1
5859,ES_36031,0
5860,ES_36032,2
5861,ES_36033,1
5862,ES_36034,1
5863,ES_36035,2
5864,ES_36036,2
5865,ES_36037,2
5866,ES_36038,3
5867,ES_36039,1
5868,ES_36040,0
5869,ES_36041,2
5870,ES_36043,2
5871,ES_36044,0
5872,ES_36045,1
5873,ES_36046,2
5874,ES_36047,2
5875,ES_36048,2
5876,ES_36049,2
5877,ES_36050,1
5878,ES_36051,1
5879,ES_36052,2
5880,ES_36053,0
5881,ES_36054,1
5882,ES_36055,1
5883,ES_36056,2
5884,ES_36058,2
5885,ES_36059,2
5886,ES_36060,2
5887,ES_36061,2
5888,ES_36901,0
5889,ES_36902,1
5890,ES_37001,0
5891,ES_37002,0
5892,ES_37003,0
5893,ES_37004,0
5894,ES_37005,0
5895,ES_37006,0
5896,ES_37007,0
5897,ES_37008,2
5898,ES_37009,0
5899,ES_37010,2
5900,ES_37011,0
5901,ES_37012,0
5902,ES_37013,0
5903,ES_37014,0
5904,ES_37015,0
5905,ES_37016,0
5906,ES_37017,0
5907,ES_37018,0
5908,ES_37019,0
5909,ES_37020,0
5910,ES_37021,0
5911,ES_37022,0
5912,ES_37023,0
5913,ES_37024,0
5914,ES_37025,0
5915,ES_37026,0
5916,ES_37027,0
5917,ES_37028,0
5918,ES_37029,0
5919,ES_37030,0
5920,ES_37031,0
5921,ES_37032,0
5922,ES_37033,0
5923,ES_37034,0
5924,ES_37035,0
5925,ES_37036,0
5926,ES_37037,0
5927,ES_37038,0
5928,ES_37039,0
5929,ES_37040,0
5930,ES_37041,0
5931,ES_37042,0
5932,ES_37044,0
5933,ES_37045,0
5934,ES_37046,2
5935,ES_37047,0
5936,ES_37049,0
5937,ES_37050,0
5938,ES_37051,0
5939,ES_37052,0
5940,ES_37054,0
5941,ES_37055,0
5942,ES_37056,0
5943,ES_37057,0
5944,ES_37058,0
5945,ES_37059,0
5946,ES_37060,0
5947,ES_37061,0
5948,ES_37062,0
5949,ES_37063,0
5950,ES_37065,0
5951,ES_37067,2
5952,ES_37068,0
5953,ES_37069,0
5954,ES_37070,0
5955,ES_37071,0
5956,ES_37072,0
5957,ES_37073,0
5958,ES_37074,0
5959,ES_37077,0
5960,ES_37078,0
5961,ES_37079,0
5962,ES_37080,0
5963,ES_37081,0
5964,ES_37082,0
5965,ES_37083,0
5966,ES_37085,2
5967,ES_37086,0
5968,ES_37087,0
5969,ES_37088,0
5970,ES_37089,0
5971,ES_37090,0
5972,ES_37091,0
5973,ES_37092,0
5974,ES_37096,0
5975,ES_37097,0
5976,ES_37098,0
5977,ES_37099,0
5978,ES_37100,0
5979,ES_37101,0
5980,ES_37102,0
5981,ES_37103,0
5982,ES_37104,0
5983,ES_37106,0
5984,ES_37107,2
5985,ES_37108,0
5986,ES_37109,0
5987,ES_37110,0
5988,ES_37112,0
5989,ES_37113,0
5990,ES_37114,0
5991,ES_37115,0
5992,ES_37116,0
5993,ES_37117,0
5994,ES_37118,0
5995,ES_37119,0
5996,ES_37120,0
5997,ES_37121,0
5998,ES_37122,0
5999,ES_37123,0
6000,ES_37124,0
6001,ES_37125,0
6002,ES_37126,0
6003,ES_37127,0
6004,ES_37128,0
6005,ES_37129,0
6006,ES_37130,0
6007,ES_37131,0
6008,ES_37132,0
6009,ES_37133,0
6010,ES_37134,0
6011,ES_37135,0
6012,ES_37136,0
6013,ES_37137,0
6014,ES_37138,0
6015,ES_37139,0
6016,ES_37140,0
6017,ES_37141,0
6018,ES_37142,0
6019,ES_37143,0
6020,ES_37144,0
6021,ES_37145,0
6022,ES_37146,0
6023,ES_37147,0
6024,ES_37148,0
6025,ES_37149,0
6026,ES_37150,0
6027,ES_37151,0
6028,ES_37152,0
6029,ES_37154,0
6030,ES_37155,0
6031,ES_37156,2
6032,ES_37157,0
6033,ES_37158,0
6034,ES_37159,0
6035,ES_37160,0
6036,ES_37161,0
6037,ES_37162,0
6038,ES_37163,0
6039,ES_37164,0
6040,ES_37165,0
6041,ES_37166,0
6042,ES_37167,0
6043,ES_37168,0
6044,ES_37169,0
6045,ES_37170,0
6046,ES_37171,0
6047,ES_37172,0
6048,ES_37173,0
6049,ES_37174,0
6050,ES_37175,0
6051,ES_37176,0
6052,ES_37177,0
6053,ES_37178,0
6054,ES_37179,0
6055,ES_37180,0
6056,ES_37181,0
6057,ES_37182,0
6058,ES_37183,0
6059,ES_37184,0
6060,ES_37185,0
6061,ES_37186,0
6062,ES_37187,0
6063,ES_37188,0
6064,ES_37189,0
6065,ES_37190,0
6066,ES_37191,0
6067,ES_37192,0
6068,ES_37193,0
6069,ES_37194,0
6070,ES_37195,0
6071,ES_37196,0
6072,ES_37197,0
6073,ES_37198,0
6074,ES_37199,0
6075,ES_37200,0
6076,ES_37201,0
6077,ES_37202,0
6078,ES_37203,0
6079,ES_37204,0
6080,ES_37205,0
6081,ES_37206,0
6082,ES_37207,0
6083,ES_37208,0
6084,ES_37209,0
6085,ES_37211,0
6086,ES_37212,0
6087,ES_37213,0
6088,ES_37214,0
6089,ES_37215,0
6090,ES_37216,0
6091,ES_37217,0
6092,ES_37218,0
6093,ES_37219,0
6094,ES_37221,0
6095,ES_37222,0
6096,ES_37223,0
6097,ES_37224,0
6098,ES_37225,0
6099,ES_37226,0
6100,ES_37228,0
6101,ES_37229,0
6102,ES_37230,0
6103,ES_37231,0
6104,ES_37232,0
6105,ES_37233,0
6106,ES_37234,0
6107,ES_37235,0
6108,ES_37236,0
6109,ES_37237,0
6110,ES_37238,0
6111,ES_37239,0
6112,ES_37240,0
6113,ES_37241,0
6114,ES_37242,0
6115,ES_37243,0
6116,ES_37244,0
6117,ES_37245,0
6118,ES_37246,2
6119,ES_37247,0
6120,ES_37248,0
6121,ES_37249,0
6122,ES_37250,0
6123,ES_37251,0
6124,ES_37252,0
6125,ES_37253,0
6126,ES_37254,0
6127,ES_37255,0
6128,ES_37256,0
6129,ES_37257,0
6130,ES_37258,0
6131,ES_37259,0
6132,ES_37260,0
6133,ES_37261,0
6134,ES_37262,0
6135,ES_37263,0
6136,ES_37264,0
6137,ES_37265,0
6138,ES_37266,0
6139,ES_37267,0
6140,ES_37268,0
6141,ES_37269,0
6142,ES_37270,0
6143,ES_37271,0
6144,ES_37272,0
6145,ES_37273,0
6146,ES_37275,0
6147,ES_37276,0
6148,ES_37277,0
6149,ES_37278,0
6150,ES_37279,0
6151,ES_37280,0
6152,ES_37281,0
6153,ES_37282,0
6154,ES_37283,0
6155,ES_37284,0
6156,ES_37285,0
6157,ES_37286,0
6158,ES_37287,0
6159,ES_37288,0
6160,ES_37289,0
6161,ES_37290,0
6162,ES_37291,0
6163,ES_37292,0
6164,ES_37293,0
6165,ES_37294,1
6166,ES_37296,0
6167,ES_37297,0
6168,ES_37298,0
6169,ES_37299,0
6170,ES_37300,0
6171,ES_37301,0
6172,ES_37302,0
6173,ES_37303,0
6174,ES_37304,0
6175,ES_37305,0
6176,ES_37306,0
6177,ES_37307,0
6178,ES_37309,0
6179,ES_37310,0
6180,ES_37311,0
6181,ES_37312,0
6182,ES_37313,0
6183,ES_37314,0
6184,ES_37315,0
6185,ES_37316,0
6186,ES_37317,0
6187,ES_37318,0
6188,ES_37319,0
6189,ES_37320,0
6190,ES_37321,0
6191,ES_37322,0
6192,ES_37323,0
6193,ES_37324,0
6194,ES_37325,0
6195,ES_37327,0
6196,ES_37328,0
6197,ES_37329,0
6198,ES_37330,0
6199,ES_37331,0
6200,ES_37332,0
6201,ES_37333,0
6202,ES_37334,0
6203,ES_37335,0
6204,ES_37336,0
6205,ES_37337,0
6206,ES_37338,0
6207,ES_37339,0
6208,ES_37340,0
6209,ES_37341,0
6210,ES_37342,0
6211,ES_37343,0
6212,ES_37344,0
6213,ES_37345,0
6214,ES_37346,0
6215,ES_37347,0
6216,ES_37348,0
6217,ES_37349,0
6218,ES_37350,0
6219,ES_37351,0
6220,ES_37352,0
6221,ES_37353,0
6222,ES_37354,2
6223,ES_37355,0
6224,ES_37356,0
6225,ES_37357,0
6226,ES_37358,0
6227,ES_37359,0
6228,ES_37360,0
6229,ES_37361,0
6230,ES_37362,1
6231,ES_37363,0
6232,ES_37364,0
6233,ES_37365,0
6234,ES_37366,0
6235,ES_37367,0
6236,ES_37368,0
6237,ES_37369,0
6238,ES_37370,0
6239,ES_37371,0
6240,ES_37372,0
6241,ES_37373,0
6242,ES_37374,0
6243,ES_37375,0
6244,ES_37376,2
6245,ES_37377,0
6246,ES_37378,0
6247,ES_37379,0
6248,ES_37380,0
6249,ES_37381,0
6250,ES_37382,0
6251,ES_38001,3
6252,ES_38002,0
6253,ES_38003,2
6254,ES_38004,2
6255,ES_38005,2
6256,ES_38006,3
6257,ES_38007,2
6258,ES_38008,2
6259,ES_38009,2
6260,ES_38010,2
6261,ES_38011,2
6262,ES_38012,0
6263,ES_38013,2
6264,ES_38014,2
6265,ES_38015,2
6266,ES_38016,2
6267,ES_38017,1
6268,ES_38018,2
6269,ES_38019,1
6270,ES_38020,2
6271,ES_38021,2
6272,ES_38022,1
6273,ES_38023,3
6274,ES_38024,2
6275,ES_38025,0
6276,ES_38026,1
6277,ES_38027,2
6278,ES_38028,1
6279,ES_38029,2
6280,ES_38030,2
6281,ES_38031,1
6282,ES_38032,2
6283,ES_38033,2
6284,ES_38034,0
6285,ES_38035,2
6286,ES_38036,2
6287,ES_38037,2
6288,ES_38038,3
6289,ES_38039,2
6290,ES_38040,2
6291,ES_38041,2
6292,ES_38042,2
6293,ES_38043,2
6294,ES_38044,2
6295,ES_38045,2
6296,ES_38046,2
6297,ES_38047,2
6298,ES_38048,1
6299,ES_38049,2
6300,ES_38050,2
6301,ES_38051,0
6302,ES_38052,2
6303,ES_38053,2
6304,ES_38901,2
6305,ES_39001,0
6306,ES_39002,0
6307,ES_39003,0
6308,ES_39004,2
6309,ES_39005,0
6310,ES_39006,2
6311,ES_39007,0
6312,ES_39008,2
6313,ES_39009,0
6314,ES_39010,0
6315,ES_39011,0
6316,ES_39012,2
6317,ES_39013,0
6318,ES_39014,0
6319,ES_39015,2
6320,ES_39016,1
6321,ES_39017,0
6322,ES_39018,0
6323,ES_39019,0
6324,ES_39020,1
6325,ES_39021,0
6326,ES_39022,0
6327,ES_39023,0
6328,ES_39024,0
6329,ES_39025,1
6330,ES_39026,0
6331,ES_39027,2
6332,ES_39028,2
6333,ES_39029,0
6334,ES_39030,0
6335,ES_39031,0
6336,ES_39032,2
6337,ES_39033,0
6338,ES_39034,0
6339,ES_39035,2
6340,ES_39036,0
6341,ES_39037,0
6342,ES_39038,0
6343,ES_39039,0
6344,ES_39040,2
6345,ES_39041,0
6346,ES_39042,2
6347,ES_39043,0
6348,ES_39044,2
6349,ES_39045,0
6350,ES_39046,0
6351,ES_39047,2
6352,ES_39048,2
6353,ES_39049,0
6354,ES_39050,0
6355,ES_39051,0
6356,ES_39052,1
6357,ES_39053,0
6358,ES_39054,0
6359,ES_39055,0
6360,ES_39056,0
6361,ES_39057,2
6362,ES_39058,0
6363,ES_39059,2
6364,ES_39060,2
6365,ES_39061,2
6366,ES_39062,0
6367,ES_39063,0
6368,ES_39064,0
6369,ES_39065,0
6370,ES_39066,0
6371,ES_39067,0
6372,ES_39068,0
6373,ES_39069,0
6374,ES_39070,0
6375,ES_39071,0
6376,ES_39072,0
6377,ES_39073,2
6378,ES_39074,1
6379,ES_39075,3
6380,ES_39076,2
6381,ES_39077,0
6382,ES_39078,0
6383,ES_39079,0
6384,ES_39080,2
6385,ES_39081,0
6386,ES_39082,0
6387,ES_39083,2
6388,ES_39084,0
6389,ES_39085,2
6390,ES_39086,0
6391,ES_39087,3
6392,ES_39088,0
6393,ES_39089,0
6394,ES_39090,0
6395,ES_39091,2
6396,ES_39092,0
6397,ES_39093,0
6398,ES_39094,2
6399,ES_39095,2
6400,ES_39096,0
6401,ES_39097,0
6402,ES_39098,0
6403,ES_39099,2
6404,ES_39100,0
6405,ES_39101,0
6406,ES_39102,0
6407,ES_40001,0
6408,ES_40002,0
6409,ES_40003,0
6410,ES_40004,0
6411,ES_40005,0
6412,ES_40006,0
6413,ES_40007,0
6414,ES_40008,0
6415,ES_40009,0
6416,ES_40010,0
6417,ES_40012,0
6418,ES_40013,0
6419,ES_40014,0
6420,ES_40015,0
6421,ES_40016,0
6422,ES_40017,0
6423,ES_40018,0
6424,ES_40019,0
6425,ES_40020,0
6426,ES_40021,0
6427,ES_40022,0
6428,ES_40024,2
6429,ES_40025,0
6430,ES_40026,0
6431,ES_40028,0
6432,ES_40029,0
6433,ES_40030,0
6434,ES_40031,0
6435,ES_40032,0
6436,ES_40033,0
6437,ES_40034,0
6438,ES_40035,0
6439,ES_40036,0
6440,ES_40037,0
6441,ES_40039,0
6442,ES_40040,0
6443,ES_40041,0
6444,ES_40043,0
